#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.301914E-03   0.114809E+06   0.114804E+06   0.152871E+06   0.152820E+06   0.115139E+06   0.115086E+06   0.114804E+06   0.122873E+06  -0.606793E+00   0.114455E+06   0.114453E+06   0.199295E+02
   0.308010E-03   0.114809E+06   0.114803E+06   0.152862E+06   0.152808E+06   0.115138E+06   0.115086E+06   0.114803E+06   0.122872E+06  -0.606787E+00   0.114454E+06   0.114452E+06   0.203318E+02
   0.314230E-03   0.114808E+06   0.114802E+06   0.152852E+06   0.152796E+06   0.115138E+06   0.115085E+06   0.114802E+06   0.122871E+06  -0.606780E+00   0.114454E+06   0.114451E+06   0.207422E+02
   0.320575E-03   0.114807E+06   0.114801E+06   0.152842E+06   0.152784E+06   0.115137E+06   0.115084E+06   0.114801E+06   0.122869E+06  -0.606774E+00   0.114453E+06   0.114451E+06   0.211609E+02
   0.327048E-03   0.114807E+06   0.114800E+06   0.152831E+06   0.152771E+06   0.115136E+06   0.115083E+06   0.114800E+06   0.122868E+06  -0.606766E+00   0.114452E+06   0.114450E+06   0.215880E+02
   0.333652E-03   0.114806E+06   0.114799E+06   0.152820E+06   0.152758E+06   0.115135E+06   0.115082E+06   0.114799E+06   0.122866E+06  -0.606759E+00   0.114452E+06   0.114449E+06   0.220238E+02
   0.340389E-03   0.114805E+06   0.114798E+06   0.152809E+06   0.152744E+06   0.115134E+06   0.115081E+06   0.114798E+06   0.122865E+06  -0.606751E+00   0.114451E+06   0.114448E+06   0.224683E+02
   0.347263E-03   0.114804E+06   0.114797E+06   0.152797E+06   0.152729E+06   0.115133E+06   0.115081E+06   0.114797E+06   0.122863E+06  -0.606743E+00   0.114450E+06   0.114447E+06   0.229219E+02
   0.354275E-03   0.114804E+06   0.114796E+06   0.152785E+06   0.152714E+06   0.115132E+06   0.115080E+06   0.114796E+06   0.122862E+06  -0.606735E+00   0.114449E+06   0.114446E+06   0.233845E+02
   0.361429E-03   0.114803E+06   0.114795E+06   0.152772E+06   0.152698E+06   0.115131E+06   0.115079E+06   0.114795E+06   0.122860E+06  -0.606726E+00   0.114448E+06   0.114445E+06   0.238565E+02
   0.368727E-03   0.114802E+06   0.114793E+06   0.152759E+06   0.152682E+06   0.115130E+06   0.115077E+06   0.114793E+06   0.122858E+06  -0.606717E+00   0.114447E+06   0.114444E+06   0.243380E+02
   0.376172E-03   0.114801E+06   0.114792E+06   0.152745E+06   0.152665E+06   0.115129E+06   0.115076E+06   0.114792E+06   0.122856E+06  -0.606707E+00   0.114446E+06   0.114443E+06   0.248292E+02
   0.383768E-03   0.114800E+06   0.114791E+06   0.152730E+06   0.152647E+06   0.115128E+06   0.115075E+06   0.114791E+06   0.122854E+06  -0.606697E+00   0.114445E+06   0.114442E+06   0.253304E+02
   0.391518E-03   0.114799E+06   0.114789E+06   0.152715E+06   0.152629E+06   0.115127E+06   0.115074E+06   0.114789E+06   0.122852E+06  -0.606687E+00   0.114444E+06   0.114440E+06   0.258416E+02
   0.399423E-03   0.114798E+06   0.114788E+06   0.152700E+06   0.152610E+06   0.115126E+06   0.115073E+06   0.114788E+06   0.122850E+06  -0.606677E+00   0.114443E+06   0.114439E+06   0.263631E+02
   0.407489E-03   0.114797E+06   0.114786E+06   0.152683E+06   0.152590E+06   0.115124E+06   0.115071E+06   0.114786E+06   0.122848E+06  -0.606665E+00   0.114442E+06   0.114438E+06   0.268952E+02
   0.415717E-03   0.114796E+06   0.114785E+06   0.152667E+06   0.152569E+06   0.115123E+06   0.115070E+06   0.114785E+06   0.122846E+06  -0.606654E+00   0.114441E+06   0.114437E+06   0.274380E+02
   0.424112E-03   0.114795E+06   0.114783E+06   0.152649E+06   0.152548E+06   0.115122E+06   0.115069E+06   0.114783E+06   0.122843E+06  -0.606642E+00   0.114440E+06   0.114435E+06   0.279917E+02
   0.432675E-03   0.114793E+06   0.114782E+06   0.152631E+06   0.152525E+06   0.115120E+06   0.115067E+06   0.114782E+06   0.122841E+06  -0.606629E+00   0.114438E+06   0.114434E+06   0.285566E+02
   0.441412E-03   0.114792E+06   0.114780E+06   0.152611E+06   0.152502E+06   0.115119E+06   0.115066E+06   0.114780E+06   0.122838E+06  -0.606616E+00   0.114437E+06   0.114432E+06   0.291328E+02
   0.450326E-03   0.114791E+06   0.114778E+06   0.152592E+06   0.152477E+06   0.115117E+06   0.115064E+06   0.114778E+06   0.122835E+06  -0.606603E+00   0.114436E+06   0.114431E+06   0.297207E+02
   0.459419E-03   0.114789E+06   0.114776E+06   0.152571E+06   0.152452E+06   0.115116E+06   0.115062E+06   0.114776E+06   0.122833E+06  -0.606589E+00   0.114434E+06   0.114429E+06   0.303204E+02
   0.468696E-03   0.114788E+06   0.114774E+06   0.152549E+06   0.152426E+06   0.115114E+06   0.115061E+06   0.114774E+06   0.122830E+06  -0.606574E+00   0.114433E+06   0.114427E+06   0.309322E+02
   0.478160E-03   0.114787E+06   0.114772E+06   0.152527E+06   0.152398E+06   0.115112E+06   0.115059E+06   0.114772E+06   0.122827E+06  -0.606559E+00   0.114431E+06   0.114426E+06   0.315564E+02
   0.487815E-03   0.114785E+06   0.114770E+06   0.152504E+06   0.152370E+06   0.115110E+06   0.115057E+06   0.114770E+06   0.122823E+06  -0.606543E+00   0.114429E+06   0.114424E+06   0.321931E+02
   0.497665E-03   0.114783E+06   0.114768E+06   0.152479E+06   0.152340E+06   0.115108E+06   0.115055E+06   0.114768E+06   0.122820E+06  -0.606526E+00   0.114428E+06   0.114422E+06   0.328426E+02
   0.507715E-03   0.114782E+06   0.114765E+06   0.152454E+06   0.152309E+06   0.115106E+06   0.115053E+06   0.114765E+06   0.122817E+06  -0.606509E+00   0.114426E+06   0.114420E+06   0.335052E+02
   0.517967E-03   0.114780E+06   0.114763E+06   0.152428E+06   0.152277E+06   0.115104E+06   0.115051E+06   0.114763E+06   0.122813E+06  -0.606491E+00   0.114424E+06   0.114418E+06   0.341812E+02
   0.528426E-03   0.114778E+06   0.114761E+06   0.152400E+06   0.152244E+06   0.115102E+06   0.115048E+06   0.114761E+06   0.122810E+06  -0.606472E+00   0.114422E+06   0.114415E+06   0.348708E+02
   0.539096E-03   0.114776E+06   0.114758E+06   0.152372E+06   0.152209E+06   0.115100E+06   0.115046E+06   0.114758E+06   0.122806E+06  -0.606453E+00   0.114420E+06   0.114413E+06   0.355742E+02
   0.549982E-03   0.114774E+06   0.114755E+06   0.152342E+06   0.152173E+06   0.115098E+06   0.115044E+06   0.114755E+06   0.122802E+06  -0.606432E+00   0.114418E+06   0.114411E+06   0.362918E+02
   0.561087E-03   0.114772E+06   0.114752E+06   0.152312E+06   0.152135E+06   0.115095E+06   0.115041E+06   0.114752E+06   0.122797E+06  -0.606411E+00   0.114416E+06   0.114408E+06   0.370239E+02
   0.572417E-03   0.114770E+06   0.114749E+06   0.152280E+06   0.152096E+06   0.115093E+06   0.115039E+06   0.114749E+06   0.122793E+06  -0.606390E+00   0.114414E+06   0.114406E+06   0.377707E+02
   0.583976E-03   0.114768E+06   0.114746E+06   0.152246E+06   0.152055E+06   0.115090E+06   0.115036E+06   0.114746E+06   0.122789E+06  -0.606367E+00   0.114412E+06   0.114403E+06   0.385326E+02
   0.595768E-03   0.114766E+06   0.114743E+06   0.152211E+06   0.152012E+06   0.115087E+06   0.115033E+06   0.114743E+06   0.122784E+06  -0.606343E+00   0.114409E+06   0.114400E+06   0.393097E+02
   0.607798E-03   0.114763E+06   0.114740E+06   0.152175E+06   0.151968E+06   0.115084E+06   0.115030E+06   0.114740E+06   0.122779E+06  -0.606318E+00   0.114407E+06   0.114398E+06   0.401025E+02
   0.620071E-03   0.114761E+06   0.114736E+06   0.152138E+06   0.151922E+06   0.115081E+06   0.115027E+06   0.114736E+06   0.122774E+06  -0.606293E+00   0.114404E+06   0.114395E+06   0.409113E+02
   0.632592E-03   0.114758E+06   0.114733E+06   0.152099E+06   0.151874E+06   0.115078E+06   0.115024E+06   0.114733E+06   0.122769E+06  -0.606266E+00   0.114401E+06   0.114391E+06   0.417363E+02
   0.645366E-03   0.114755E+06   0.114729E+06   0.152058E+06   0.151824E+06   0.115075E+06   0.115021E+06   0.114729E+06   0.122763E+06  -0.606238E+00   0.114398E+06   0.114388E+06   0.425779E+02
   0.658397E-03   0.114752E+06   0.114725E+06   0.152016E+06   0.151773E+06   0.115072E+06   0.115017E+06   0.114725E+06   0.122757E+06  -0.606209E+00   0.114395E+06   0.114385E+06   0.434365E+02
   0.671692E-03   0.114750E+06   0.114721E+06   0.151971E+06   0.151719E+06   0.115068E+06   0.115014E+06   0.114721E+06   0.122751E+06  -0.606179E+00   0.114392E+06   0.114381E+06   0.443123E+02
   0.685255E-03   0.114746E+06   0.114717E+06   0.151926E+06   0.151663E+06   0.115065E+06   0.115010E+06   0.114717E+06   0.122745E+06  -0.606148E+00   0.114389E+06   0.114378E+06   0.452057E+02
   0.699092E-03   0.114743E+06   0.114713E+06   0.151878E+06   0.151604E+06   0.115061E+06   0.115006E+06   0.114713E+06   0.122739E+06  -0.606115E+00   0.114386E+06   0.114374E+06   0.461170E+02
   0.713209E-03   0.114740E+06   0.114708E+06   0.151828E+06   0.151544E+06   0.115057E+06   0.115002E+06   0.114708E+06   0.122732E+06  -0.606081E+00   0.114382E+06   0.114370E+06   0.470467E+02
   0.727610E-03   0.114737E+06   0.114703E+06   0.151776E+06   0.151480E+06   0.115053E+06   0.114998E+06   0.114703E+06   0.122725E+06  -0.606046E+00   0.114379E+06   0.114366E+06   0.479950E+02
   0.742303E-03   0.114733E+06   0.114698E+06   0.151723E+06   0.151415E+06   0.115049E+06   0.114994E+06   0.114698E+06   0.122718E+06  -0.606009E+00   0.114375E+06   0.114361E+06   0.489624E+02
   0.757292E-03   0.114729E+06   0.114693E+06   0.151667E+06   0.151346E+06   0.115044E+06   0.114989E+06   0.114693E+06   0.122710E+06  -0.605971E+00   0.114371E+06   0.114357E+06   0.499493E+02
   0.772583E-03   0.114725E+06   0.114688E+06   0.151609E+06   0.151275E+06   0.115040E+06   0.114984E+06   0.114688E+06   0.122702E+06  -0.605931E+00   0.114367E+06   0.114352E+06   0.509559E+02
   0.788184E-03   0.114721E+06   0.114682E+06   0.151548E+06   0.151201E+06   0.115035E+06   0.114979E+06   0.114682E+06   0.122694E+06  -0.605889E+00   0.114363E+06   0.114347E+06   0.519827E+02
   0.804099E-03   0.114717E+06   0.114676E+06   0.151485E+06   0.151124E+06   0.115030E+06   0.114974E+06   0.114676E+06   0.122685E+06  -0.605846E+00   0.114358E+06   0.114342E+06   0.530302E+02
   0.820336E-03   0.114713E+06   0.114670E+06   0.151420E+06   0.151044E+06   0.115025E+06   0.114969E+06   0.114670E+06   0.122677E+06  -0.605801E+00   0.114354E+06   0.114337E+06   0.540986E+02
   0.836901E-03   0.114708E+06   0.114664E+06   0.151351E+06   0.150961E+06   0.115019E+06   0.114964E+06   0.114664E+06   0.122667E+06  -0.605755E+00   0.114349E+06   0.114332E+06   0.551885E+02
   0.853800E-03   0.114703E+06   0.114658E+06   0.151280E+06   0.150874E+06   0.115014E+06   0.114958E+06   0.114658E+06   0.122658E+06  -0.605706E+00   0.114344E+06   0.114326E+06   0.563002E+02
   0.871041E-03   0.114698E+06   0.114651E+06   0.151207E+06   0.150784E+06   0.115008E+06   0.114952E+06   0.114651E+06   0.122648E+06  -0.605655E+00   0.114339E+06   0.114320E+06   0.574343E+02
   0.888629E-03   0.114693E+06   0.114644E+06   0.151130E+06   0.150690E+06   0.115002E+06   0.114946E+06   0.114644E+06   0.122637E+06  -0.605603E+00   0.114333E+06   0.114314E+06   0.585910E+02
   0.906573E-03   0.114688E+06   0.114636E+06   0.151050E+06   0.150593E+06   0.114995E+06   0.114939E+06   0.114636E+06   0.122626E+06  -0.605548E+00   0.114328E+06   0.114308E+06   0.597709E+02
   0.924879E-03   0.114682E+06   0.114629E+06   0.150967E+06   0.150491E+06   0.114989E+06   0.114932E+06   0.114629E+06   0.122615E+06  -0.605491E+00   0.114322E+06   0.114301E+06   0.609745E+02
   0.943555E-03   0.114677E+06   0.114621E+06   0.150880E+06   0.150386E+06   0.114982E+06   0.114925E+06   0.114621E+06   0.122603E+06  -0.605432E+00   0.114316E+06   0.114294E+06   0.622021E+02
   0.962608E-03   0.114671E+06   0.114612E+06   0.150790E+06   0.150276E+06   0.114975E+06   0.114918E+06   0.114612E+06   0.122591E+06  -0.605370E+00   0.114310E+06   0.114287E+06   0.634543E+02
   0.982045E-03   0.114664E+06   0.114604E+06   0.150697E+06   0.150162E+06   0.114967E+06   0.114910E+06   0.114604E+06   0.122579E+06  -0.605306E+00   0.114303E+06   0.114279E+06   0.647316E+02
   0.100188E-02   0.114658E+06   0.114595E+06   0.150599E+06   0.150043E+06   0.114960E+06   0.114902E+06   0.114595E+06   0.122565E+06  -0.605239E+00   0.114296E+06   0.114272E+06   0.660344E+02
   0.102211E-02   0.114651E+06   0.114585E+06   0.150498E+06   0.149919E+06   0.114952E+06   0.114894E+06   0.114585E+06   0.122552E+06  -0.605170E+00   0.114289E+06   0.114263E+06   0.673633E+02
   0.104274E-02   0.114644E+06   0.114576E+06   0.150393E+06   0.149791E+06   0.114943E+06   0.114886E+06   0.114576E+06   0.122537E+06  -0.605098E+00   0.114282E+06   0.114255E+06   0.687187E+02
   0.106380E-02   0.114637E+06   0.114565E+06   0.150283E+06   0.149657E+06   0.114935E+06   0.114877E+06   0.114565E+06   0.122522E+06  -0.605023E+00   0.114274E+06   0.114246E+06   0.701011E+02
   0.108528E-02   0.114629E+06   0.114555E+06   0.150169E+06   0.149518E+06   0.114926E+06   0.114867E+06   0.114555E+06   0.122507E+06  -0.604944E+00   0.114266E+06   0.114237E+06   0.715112E+02
   0.110720E-02   0.114621E+06   0.114544E+06   0.150051E+06   0.149374E+06   0.114916E+06   0.114858E+06   0.114544E+06   0.122491E+06  -0.604863E+00   0.114258E+06   0.114228E+06   0.729494E+02
   0.112955E-02   0.114613E+06   0.114532E+06   0.149928E+06   0.149223E+06   0.114906E+06   0.114848E+06   0.114532E+06   0.122474E+06  -0.604778E+00   0.114249E+06   0.114218E+06   0.744163E+02
   0.115236E-02   0.114604E+06   0.114521E+06   0.149799E+06   0.149067E+06   0.114896E+06   0.114837E+06   0.114521E+06   0.122457E+06  -0.604690E+00   0.114240E+06   0.114207E+06   0.759124E+02
   0.117563E-02   0.114595E+06   0.114508E+06   0.149666E+06   0.148905E+06   0.114886E+06   0.114826E+06   0.114508E+06   0.122438E+06  -0.604599E+00   0.114230E+06   0.114197E+06   0.774384E+02
   0.119937E-02   0.114586E+06   0.114495E+06   0.149527E+06   0.148736E+06   0.114875E+06   0.114815E+06   0.114495E+06   0.122420E+06  -0.604503E+00   0.114221E+06   0.114185E+06   0.789947E+02
   0.122359E-02   0.114576E+06   0.114482E+06   0.149383E+06   0.148560E+06   0.114863E+06   0.114803E+06   0.114482E+06   0.122400E+06  -0.604404E+00   0.114210E+06   0.114174E+06   0.805820E+02
   0.124830E-02   0.114566E+06   0.114468E+06   0.149233E+06   0.148378E+06   0.114851E+06   0.114791E+06   0.114468E+06   0.122380E+06  -0.604301E+00   0.114200E+06   0.114162E+06   0.822008E+02
   0.127350E-02   0.114555E+06   0.114453E+06   0.149077E+06   0.148188E+06   0.114839E+06   0.114778E+06   0.114453E+06   0.122358E+06  -0.604194E+00   0.114189E+06   0.114149E+06   0.838519E+02
   0.129922E-02   0.114545E+06   0.114438E+06   0.148915E+06   0.147990E+06   0.114826E+06   0.114765E+06   0.114438E+06   0.122336E+06  -0.604082E+00   0.114177E+06   0.114136E+06   0.855357E+02
   0.132545E-02   0.114533E+06   0.114423E+06   0.148746E+06   0.147785E+06   0.114812E+06   0.114751E+06   0.114423E+06   0.122313E+06  -0.603966E+00   0.114165E+06   0.114122E+06   0.872530E+02
   0.135222E-02   0.114521E+06   0.114406E+06   0.148571E+06   0.147572E+06   0.114799E+06   0.114737E+06   0.114406E+06   0.122289E+06  -0.603845E+00   0.114153E+06   0.114108E+06   0.890043E+02
   0.137952E-02   0.114509E+06   0.114389E+06   0.148389E+06   0.147350E+06   0.114784E+06   0.114722E+06   0.114389E+06   0.122265E+06  -0.603720E+00   0.114140E+06   0.114093E+06   0.907904E+02
   0.140738E-02   0.114496E+06   0.114372E+06   0.148199E+06   0.147120E+06   0.114769E+06   0.114707E+06   0.114372E+06   0.122239E+06  -0.603589E+00   0.114126E+06   0.114078E+06   0.926118E+02
   0.143580E-02   0.114483E+06   0.114353E+06   0.148002E+06   0.146881E+06   0.114753E+06   0.114690E+06   0.114353E+06   0.122212E+06  -0.603453E+00   0.114112E+06   0.114062E+06   0.944693E+02
   0.146479E-02   0.114469E+06   0.114334E+06   0.147797E+06   0.146632E+06   0.114737E+06   0.114674E+06   0.114334E+06   0.122184E+06  -0.603312E+00   0.114098E+06   0.114045E+06   0.963635E+02
   0.149437E-02   0.114455E+06   0.114314E+06   0.147585E+06   0.146373E+06   0.114720E+06   0.114656E+06   0.114314E+06   0.122155E+06  -0.603165E+00   0.114083E+06   0.114028E+06   0.982952E+02
   0.152454E-02   0.114440E+06   0.114293E+06   0.147363E+06   0.146105E+06   0.114702E+06   0.114638E+06   0.114293E+06   0.122125E+06  -0.603012E+00   0.114067E+06   0.114010E+06   0.100265E+03
   0.155533E-02   0.114424E+06   0.114272E+06   0.147133E+06   0.145825E+06   0.114684E+06   0.114619E+06   0.114272E+06   0.122093E+06  -0.602853E+00   0.114051E+06   0.113991E+06   0.102274E+03
   0.158673E-02   0.114408E+06   0.114249E+06   0.146894E+06   0.145535E+06   0.114664E+06   0.114599E+06   0.114249E+06   0.122061E+06  -0.602687E+00   0.114033E+06   0.113972E+06   0.104322E+03
   0.161877E-02   0.114391E+06   0.114226E+06   0.146645E+06   0.145234E+06   0.114644E+06   0.114579E+06   0.114226E+06   0.122027E+06  -0.602515E+00   0.114016E+06   0.113952E+06   0.106410E+03
   0.165146E-02   0.114373E+06   0.114202E+06   0.146387E+06   0.144921E+06   0.114624E+06   0.114558E+06   0.114202E+06   0.121991E+06  -0.602336E+00   0.113997E+06   0.113931E+06   0.108540E+03
   0.168481E-02   0.114355E+06   0.114177E+06   0.146119E+06   0.144596E+06   0.114602E+06   0.114535E+06   0.114177E+06   0.121954E+06  -0.602151E+00   0.113978E+06   0.113909E+06   0.110711E+03
   0.171883E-02   0.114336E+06   0.114150E+06   0.145840E+06   0.144258E+06   0.114580E+06   0.114512E+06   0.114150E+06   0.121916E+06  -0.601957E+00   0.113958E+06   0.113886E+06   0.112925E+03
   0.175354E-02   0.114316E+06   0.114123E+06   0.145550E+06   0.143907E+06   0.114556E+06   0.114488E+06   0.114123E+06   0.121877E+06  -0.601756E+00   0.113937E+06   0.113862E+06   0.115183E+03
   0.178894E-02   0.114295E+06   0.114094E+06   0.145249E+06   0.143543E+06   0.114532E+06   0.114463E+06   0.114094E+06   0.121835E+06  -0.601547E+00   0.113916E+06   0.113837E+06   0.117484E+03
   0.182507E-02   0.114274E+06   0.114065E+06   0.144936E+06   0.143165E+06   0.114507E+06   0.114438E+06   0.114065E+06   0.121792E+06  -0.601330E+00   0.113893E+06   0.113812E+06   0.119831E+03
   0.186192E-02   0.114252E+06   0.114034E+06   0.144611E+06   0.142772E+06   0.114481E+06   0.114411E+06   0.114034E+06   0.121748E+06  -0.601104E+00   0.113870E+06   0.113785E+06   0.122223E+03
   0.189952E-02   0.114229E+06   0.114002E+06   0.144273E+06   0.142364E+06   0.114453E+06   0.114383E+06   0.114002E+06   0.121701E+06  -0.600869E+00   0.113845E+06   0.113757E+06   0.124662E+03
   0.193787E-02   0.114204E+06   0.113969E+06   0.143922E+06   0.141941E+06   0.114425E+06   0.114353E+06   0.113969E+06   0.121653E+06  -0.600625E+00   0.113820E+06   0.113728E+06   0.127149E+03
   0.197701E-02   0.114179E+06   0.113934E+06   0.143558E+06   0.141502E+06   0.114396E+06   0.114323E+06   0.113934E+06   0.121603E+06  -0.600371E+00   0.113793E+06   0.113698E+06   0.129684E+03
   0.201693E-02   0.114153E+06   0.113898E+06   0.143180E+06   0.141046E+06   0.114365E+06   0.114292E+06   0.113898E+06   0.121551E+06  -0.600107E+00   0.113766E+06   0.113667E+06   0.132268E+03
   0.205765E-02   0.114126E+06   0.113861E+06   0.142787E+06   0.140572E+06   0.114333E+06   0.114259E+06   0.113861E+06   0.121497E+06  -0.599833E+00   0.113737E+06   0.113634E+06   0.134902E+03
   0.209920E-02   0.114098E+06   0.113822E+06   0.142379E+06   0.140081E+06   0.114300E+06   0.114225E+06   0.113822E+06   0.121441E+06  -0.599548E+00   0.113708E+06   0.113600E+06   0.137587E+03
   0.214159E-02   0.114069E+06   0.113781E+06   0.141955E+06   0.139572E+06   0.114265E+06   0.114189E+06   0.113781E+06   0.121383E+06  -0.599252E+00   0.113677E+06   0.113565E+06   0.140324E+03
   0.218484E-02   0.114038E+06   0.113739E+06   0.141516E+06   0.139043E+06   0.114230E+06   0.114153E+06   0.113739E+06   0.121322E+06  -0.598944E+00   0.113645E+06   0.113529E+06   0.143113E+03
   0.222895E-02   0.114006E+06   0.113695E+06   0.141059E+06   0.138495E+06   0.114192E+06   0.114114E+06   0.113695E+06   0.121259E+06  -0.598624E+00   0.113611E+06   0.113490E+06   0.145956E+03
   0.227396E-02   0.113973E+06   0.113649E+06   0.140585E+06   0.137927E+06   0.114154E+06   0.114074E+06   0.113649E+06   0.121193E+06  -0.598291E+00   0.113576E+06   0.113451E+06   0.148854E+03
   0.231988E-02   0.113939E+06   0.113602E+06   0.140094E+06   0.137338E+06   0.114113E+06   0.114033E+06   0.113602E+06   0.121125E+06  -0.597946E+00   0.113540E+06   0.113410E+06   0.151807E+03
   0.236672E-02   0.113903E+06   0.113552E+06   0.139584E+06   0.136727E+06   0.114072E+06   0.113990E+06   0.113552E+06   0.121055E+06  -0.597587E+00   0.113503E+06   0.113367E+06   0.154817E+03
   0.241451E-02   0.113866E+06   0.113501E+06   0.139055E+06   0.136093E+06   0.114028E+06   0.113945E+06   0.113501E+06   0.120981E+06  -0.597214E+00   0.113464E+06   0.113322E+06   0.157884E+03
   0.246327E-02   0.113828E+06   0.113448E+06   0.138506E+06   0.135437E+06   0.113983E+06   0.113899E+06   0.113448E+06   0.120905E+06  -0.596827E+00   0.113423E+06   0.113276E+06   0.161010E+03
   0.251301E-02   0.113788E+06   0.113392E+06   0.137936E+06   0.134757E+06   0.113936E+06   0.113851E+06   0.113392E+06   0.120826E+06  -0.596425E+00   0.113381E+06   0.113227E+06   0.164195E+03
   0.256375E-02   0.113746E+06   0.113334E+06   0.137345E+06   0.134052E+06   0.113887E+06   0.113800E+06   0.113334E+06   0.120744E+06  -0.596007E+00   0.113337E+06   0.113177E+06   0.167440E+03
   0.261552E-02   0.113703E+06   0.113274E+06   0.136733E+06   0.133322E+06   0.113836E+06   0.113748E+06   0.113274E+06   0.120659E+06  -0.595573E+00   0.113291E+06   0.113125E+06   0.170746E+03
   0.266834E-02   0.113658E+06   0.113212E+06   0.136098E+06   0.132566E+06   0.113784E+06   0.113694E+06   0.113212E+06   0.120570E+06  -0.595123E+00   0.113243E+06   0.113071E+06   0.174115E+03
   0.272222E-02   0.113611E+06   0.113147E+06   0.135440E+06   0.131784E+06   0.113729E+06   0.113638E+06   0.113147E+06   0.120478E+06  -0.594655E+00   0.113194E+06   0.113014E+06   0.177546E+03
   0.277719E-02   0.113562E+06   0.113080E+06   0.134757E+06   0.130973E+06   0.113672E+06   0.113579E+06   0.113080E+06   0.120383E+06  -0.594169E+00   0.113142E+06   0.112956E+06   0.181042E+03
   0.283326E-02   0.113511E+06   0.113010E+06   0.134050E+06   0.130135E+06   0.113613E+06   0.113518E+06   0.113010E+06   0.120284E+06  -0.593665E+00   0.113089E+06   0.112895E+06   0.184603E+03
   0.289047E-02   0.113459E+06   0.112937E+06   0.133318E+06   0.129267E+06   0.113552E+06   0.113455E+06   0.112937E+06   0.120181E+06  -0.593142E+00   0.113033E+06   0.112831E+06   0.188231E+03
   0.294884E-02   0.113404E+06   0.112861E+06   0.132559E+06   0.128370E+06   0.113488E+06   0.113390E+06   0.112861E+06   0.120075E+06  -0.592598E+00   0.112976E+06   0.112765E+06   0.191925E+03
   0.300839E-02   0.113347E+06   0.112782E+06   0.131773E+06   0.127442E+06   0.113422E+06   0.113321E+06   0.112782E+06   0.119964E+06  -0.592035E+00   0.112916E+06   0.112697E+06   0.195688E+03
   0.306913E-02   0.113288E+06   0.112700E+06   0.130959E+06   0.126482E+06   0.113353E+06   0.113251E+06   0.112700E+06   0.119850E+06  -0.591450E+00   0.112853E+06   0.112626E+06   0.199520E+03
   0.313111E-02   0.113227E+06   0.112615E+06   0.130117E+06   0.125490E+06   0.113282E+06   0.113177E+06   0.112615E+06   0.119731E+06  -0.590842E+00   0.112788E+06   0.112552E+06   0.203422E+03
   0.319433E-02   0.113163E+06   0.112527E+06   0.129245E+06   0.124465E+06   0.113207E+06   0.113101E+06   0.112527E+06   0.119608E+06  -0.590213E+00   0.112721E+06   0.112475E+06   0.207395E+03
   0.325883E-02   0.113097E+06   0.112435E+06   0.128342E+06   0.123406E+06   0.113131E+06   0.113021E+06   0.112435E+06   0.119480E+06  -0.589559E+00   0.112651E+06   0.112395E+06   0.211440E+03
   0.332464E-02   0.113028E+06   0.112339E+06   0.127409E+06   0.122313E+06   0.113051E+06   0.112939E+06   0.112339E+06   0.119348E+06  -0.588882E+00   0.112578E+06   0.112312E+06   0.215559E+03
   0.339177E-02   0.112957E+06   0.112240E+06   0.126443E+06   0.121184E+06   0.112968E+06   0.112854E+06   0.112240E+06   0.119210E+06  -0.588179E+00   0.112502E+06   0.112225E+06   0.219751E+03
   0.346026E-02   0.112883E+06   0.112137E+06   0.125445E+06   0.120019E+06   0.112882E+06   0.112765E+06   0.112137E+06   0.119068E+06  -0.587450E+00   0.112423E+06   0.112136E+06   0.224019E+03
   0.353013E-02   0.112806E+06   0.112030E+06   0.124413E+06   0.118817E+06   0.112792E+06   0.112673E+06   0.112030E+06   0.118921E+06  -0.586695E+00   0.112342E+06   0.112042E+06   0.228363E+03
   0.360141E-02   0.112726E+06   0.111918E+06   0.123346E+06   0.117578E+06   0.112700E+06   0.112577E+06   0.111918E+06   0.118768E+06  -0.585912E+00   0.112257E+06   0.111945E+06   0.232783E+03
   0.367414E-02   0.112643E+06   0.111803E+06   0.122244E+06   0.116300E+06   0.112604E+06   0.112478E+06   0.111803E+06   0.118610E+06  -0.585101E+00   0.112168E+06   0.111845E+06   0.237282E+03
   0.374833E-02   0.112556E+06   0.111683E+06   0.121106E+06   0.114984E+06   0.112504E+06   0.112375E+06   0.111683E+06   0.118446E+06  -0.584260E+00   0.112077E+06   0.111740E+06   0.241859E+03
   0.382402E-02   0.112467E+06   0.111558E+06   0.119931E+06   0.113628E+06   0.112400E+06   0.112268E+06   0.111558E+06   0.118276E+06  -0.583388E+00   0.111981E+06   0.111631E+06   0.246516E+03
   0.390123E-02   0.112374E+06   0.111428E+06   0.118718E+06   0.112232E+06   0.112293E+06   0.112157E+06   0.111428E+06   0.118101E+06  -0.582486E+00   0.111882E+06   0.111518E+06   0.251254E+03
   0.398001E-02   0.112277E+06   0.111294E+06   0.117467E+06   0.110795E+06   0.112182E+06   0.112043E+06   0.111294E+06   0.117919E+06  -0.581551E+00   0.111780E+06   0.111401E+06   0.256073E+03
   0.406038E-02   0.112177E+06   0.111154E+06   0.116177E+06   0.109317E+06   0.112067E+06   0.111923E+06   0.111154E+06   0.117731E+06  -0.580584E+00   0.111673E+06   0.111279E+06   0.260974E+03
