#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.370605E-03   0.107665E+06   0.107660E+06   0.143362E+06   0.143311E+06   0.107667E+06   0.107666E+06   0.107660E+06   0.114432E+06  -0.605524E+00   0.107443E+06   0.107441E+06   0.197405E+02
   0.378079E-03   0.107665E+06   0.107659E+06   0.143353E+06   0.143300E+06   0.107667E+06   0.107665E+06   0.107659E+06   0.114432E+06  -0.605519E+00   0.107443E+06   0.107440E+06   0.201384E+02
   0.385703E-03   0.107664E+06   0.107658E+06   0.143345E+06   0.143289E+06   0.107666E+06   0.107665E+06   0.107658E+06   0.114431E+06  -0.605513E+00   0.107442E+06   0.107440E+06   0.205444E+02
   0.393481E-03   0.107664E+06   0.107657E+06   0.143335E+06   0.143278E+06   0.107666E+06   0.107664E+06   0.107657E+06   0.114429E+06  -0.605507E+00   0.107441E+06   0.107439E+06   0.209586E+02
   0.401416E-03   0.107663E+06   0.107656E+06   0.143326E+06   0.143266E+06   0.107665E+06   0.107664E+06   0.107656E+06   0.114428E+06  -0.605502E+00   0.107441E+06   0.107438E+06   0.213811E+02
   0.409511E-03   0.107663E+06   0.107656E+06   0.143316E+06   0.143254E+06   0.107664E+06   0.107663E+06   0.107656E+06   0.114427E+06  -0.605495E+00   0.107440E+06   0.107438E+06   0.218121E+02
   0.417769E-03   0.107662E+06   0.107655E+06   0.143306E+06   0.143241E+06   0.107664E+06   0.107662E+06   0.107655E+06   0.114426E+06  -0.605489E+00   0.107440E+06   0.107437E+06   0.222518E+02
   0.426193E-03   0.107661E+06   0.107654E+06   0.143295E+06   0.143227E+06   0.107663E+06   0.107662E+06   0.107654E+06   0.114425E+06  -0.605482E+00   0.107439E+06   0.107436E+06   0.227003E+02
   0.434788E-03   0.107661E+06   0.107653E+06   0.143284E+06   0.143214E+06   0.107663E+06   0.107661E+06   0.107653E+06   0.114424E+06  -0.605475E+00   0.107438E+06   0.107435E+06   0.231579E+02
   0.443555E-03   0.107660E+06   0.107652E+06   0.143272E+06   0.143199E+06   0.107662E+06   0.107660E+06   0.107652E+06   0.114422E+06  -0.605468E+00   0.107438E+06   0.107434E+06   0.236247E+02
   0.452500E-03   0.107659E+06   0.107651E+06   0.143260E+06   0.143184E+06   0.107661E+06   0.107660E+06   0.107651E+06   0.114421E+06  -0.605461E+00   0.107437E+06   0.107434E+06   0.241009E+02
   0.461625E-03   0.107659E+06   0.107650E+06   0.143247E+06   0.143168E+06   0.107660E+06   0.107659E+06   0.107650E+06   0.114419E+06  -0.605453E+00   0.107436E+06   0.107433E+06   0.245867E+02
   0.470934E-03   0.107658E+06   0.107649E+06   0.143234E+06   0.143152E+06   0.107660E+06   0.107658E+06   0.107649E+06   0.114418E+06  -0.605445E+00   0.107435E+06   0.107432E+06   0.250823E+02
   0.480430E-03   0.107657E+06   0.107647E+06   0.143221E+06   0.143135E+06   0.107659E+06   0.107657E+06   0.107647E+06   0.114416E+06  -0.605436E+00   0.107434E+06   0.107431E+06   0.255878E+02
   0.490119E-03   0.107656E+06   0.107646E+06   0.143206E+06   0.143117E+06   0.107658E+06   0.107656E+06   0.107646E+06   0.114415E+06  -0.605428E+00   0.107434E+06   0.107430E+06   0.261035E+02
   0.500002E-03   0.107655E+06   0.107645E+06   0.143192E+06   0.143099E+06   0.107657E+06   0.107655E+06   0.107645E+06   0.114413E+06  -0.605419E+00   0.107433E+06   0.107429E+06   0.266297E+02
   0.510085E-03   0.107654E+06   0.107644E+06   0.143176E+06   0.143080E+06   0.107656E+06   0.107654E+06   0.107644E+06   0.114411E+06  -0.605409E+00   0.107432E+06   0.107428E+06   0.271664E+02
   0.520371E-03   0.107654E+06   0.107642E+06   0.143160E+06   0.143060E+06   0.107655E+06   0.107653E+06   0.107642E+06   0.114410E+06  -0.605399E+00   0.107431E+06   0.107426E+06   0.277139E+02
   0.530865E-03   0.107653E+06   0.107641E+06   0.143143E+06   0.143039E+06   0.107654E+06   0.107652E+06   0.107641E+06   0.114408E+06  -0.605389E+00   0.107430E+06   0.107425E+06   0.282724E+02
   0.541570E-03   0.107652E+06   0.107639E+06   0.143126E+06   0.143017E+06   0.107653E+06   0.107651E+06   0.107639E+06   0.114406E+06  -0.605378E+00   0.107429E+06   0.107424E+06   0.288422E+02
   0.552491E-03   0.107651E+06   0.107638E+06   0.143108E+06   0.142995E+06   0.107652E+06   0.107650E+06   0.107638E+06   0.114404E+06  -0.605367E+00   0.107428E+06   0.107423E+06   0.294234E+02
   0.563632E-03   0.107649E+06   0.107636E+06   0.143089E+06   0.142972E+06   0.107651E+06   0.107649E+06   0.107636E+06   0.114401E+06  -0.605355E+00   0.107426E+06   0.107421E+06   0.300164E+02
   0.574998E-03   0.107648E+06   0.107635E+06   0.143070E+06   0.142947E+06   0.107650E+06   0.107648E+06   0.107635E+06   0.114399E+06  -0.605343E+00   0.107425E+06   0.107420E+06   0.306213E+02
   0.586593E-03   0.107647E+06   0.107633E+06   0.143049E+06   0.142922E+06   0.107649E+06   0.107646E+06   0.107633E+06   0.114397E+06  -0.605331E+00   0.107424E+06   0.107419E+06   0.312383E+02
   0.598422E-03   0.107646E+06   0.107631E+06   0.143028E+06   0.142896E+06   0.107647E+06   0.107645E+06   0.107631E+06   0.114395E+06  -0.605318E+00   0.107423E+06   0.107417E+06   0.318678E+02
   0.610490E-03   0.107645E+06   0.107629E+06   0.143006E+06   0.142868E+06   0.107646E+06   0.107644E+06   0.107629E+06   0.114392E+06  -0.605304E+00   0.107421E+06   0.107415E+06   0.325099E+02
   0.622801E-03   0.107643E+06   0.107627E+06   0.142983E+06   0.142840E+06   0.107645E+06   0.107642E+06   0.107627E+06   0.114389E+06  -0.605290E+00   0.107420E+06   0.107414E+06   0.331650E+02
   0.635360E-03   0.107642E+06   0.107625E+06   0.142959E+06   0.142810E+06   0.107643E+06   0.107641E+06   0.107625E+06   0.114387E+06  -0.605275E+00   0.107418E+06   0.107412E+06   0.338332E+02
   0.648172E-03   0.107640E+06   0.107623E+06   0.142935E+06   0.142779E+06   0.107642E+06   0.107639E+06   0.107623E+06   0.114384E+06  -0.605260E+00   0.107417E+06   0.107410E+06   0.345149E+02
   0.661243E-03   0.107639E+06   0.107621E+06   0.142909E+06   0.142747E+06   0.107640E+06   0.107637E+06   0.107621E+06   0.114381E+06  -0.605244E+00   0.107415E+06   0.107408E+06   0.352102E+02
   0.674578E-03   0.107637E+06   0.107618E+06   0.142882E+06   0.142714E+06   0.107639E+06   0.107636E+06   0.107618E+06   0.114378E+06  -0.605227E+00   0.107414E+06   0.107407E+06   0.359196E+02
   0.688181E-03   0.107636E+06   0.107616E+06   0.142854E+06   0.142679E+06   0.107637E+06   0.107634E+06   0.107616E+06   0.114375E+06  -0.605210E+00   0.107412E+06   0.107404E+06   0.366432E+02
   0.702058E-03   0.107634E+06   0.107614E+06   0.142825E+06   0.142643E+06   0.107635E+06   0.107632E+06   0.107614E+06   0.114371E+06  -0.605192E+00   0.107410E+06   0.107402E+06   0.373814E+02
   0.716216E-03   0.107632E+06   0.107611E+06   0.142795E+06   0.142605E+06   0.107634E+06   0.107630E+06   0.107611E+06   0.114368E+06  -0.605173E+00   0.107408E+06   0.107400E+06   0.381344E+02
   0.730659E-03   0.107630E+06   0.107608E+06   0.142763E+06   0.142566E+06   0.107632E+06   0.107628E+06   0.107608E+06   0.114364E+06  -0.605154E+00   0.107406E+06   0.107398E+06   0.389025E+02
   0.745393E-03   0.107629E+06   0.107606E+06   0.142730E+06   0.142525E+06   0.107630E+06   0.107626E+06   0.107606E+06   0.114361E+06  -0.605133E+00   0.107404E+06   0.107396E+06   0.396861E+02
   0.760424E-03   0.107627E+06   0.107603E+06   0.142696E+06   0.142483E+06   0.107628E+06   0.107624E+06   0.107603E+06   0.114357E+06  -0.605112E+00   0.107402E+06   0.107393E+06   0.404854E+02
   0.775759E-03   0.107625E+06   0.107600E+06   0.142661E+06   0.142438E+06   0.107626E+06   0.107622E+06   0.107600E+06   0.114353E+06  -0.605090E+00   0.107400E+06   0.107391E+06   0.413008E+02
   0.791402E-03   0.107622E+06   0.107596E+06   0.142624E+06   0.142393E+06   0.107623E+06   0.107620E+06   0.107596E+06   0.114348E+06  -0.605067E+00   0.107398E+06   0.107388E+06   0.421326E+02
   0.807361E-03   0.107620E+06   0.107593E+06   0.142585E+06   0.142345E+06   0.107621E+06   0.107617E+06   0.107593E+06   0.114344E+06  -0.605044E+00   0.107395E+06   0.107385E+06   0.429810E+02
   0.823642E-03   0.107618E+06   0.107590E+06   0.142545E+06   0.142295E+06   0.107619E+06   0.107615E+06   0.107590E+06   0.114340E+06  -0.605019E+00   0.107393E+06   0.107382E+06   0.438465E+02
   0.840251E-03   0.107615E+06   0.107586E+06   0.142504E+06   0.142243E+06   0.107616E+06   0.107612E+06   0.107586E+06   0.114335E+06  -0.604993E+00   0.107390E+06   0.107379E+06   0.447294E+02
   0.857196E-03   0.107613E+06   0.107582E+06   0.142461E+06   0.142190E+06   0.107614E+06   0.107609E+06   0.107582E+06   0.114330E+06  -0.604966E+00   0.107388E+06   0.107376E+06   0.456300E+02
   0.874481E-03   0.107610E+06   0.107579E+06   0.142416E+06   0.142134E+06   0.107611E+06   0.107606E+06   0.107579E+06   0.114325E+06  -0.604938E+00   0.107385E+06   0.107373E+06   0.465487E+02
   0.892116E-03   0.107608E+06   0.107574E+06   0.142369E+06   0.142075E+06   0.107608E+06   0.107603E+06   0.107574E+06   0.114319E+06  -0.604909E+00   0.107382E+06   0.107370E+06   0.474858E+02
   0.910106E-03   0.107605E+06   0.107570E+06   0.142320E+06   0.142015E+06   0.107605E+06   0.107600E+06   0.107570E+06   0.114314E+06  -0.604879E+00   0.107379E+06   0.107366E+06   0.484417E+02
   0.928459E-03   0.107602E+06   0.107566E+06   0.142269E+06   0.141952E+06   0.107602E+06   0.107597E+06   0.107566E+06   0.114308E+06  -0.604848E+00   0.107376E+06   0.107362E+06   0.494168E+02
   0.947182E-03   0.107599E+06   0.107561E+06   0.142216E+06   0.141886E+06   0.107599E+06   0.107594E+06   0.107561E+06   0.114302E+06  -0.604815E+00   0.107373E+06   0.107359E+06   0.504115E+02
   0.966282E-03   0.107595E+06   0.107557E+06   0.142162E+06   0.141818E+06   0.107596E+06   0.107590E+06   0.107557E+06   0.114296E+06  -0.604781E+00   0.107369E+06   0.107355E+06   0.514261E+02
   0.985768E-03   0.107592E+06   0.107552E+06   0.142104E+06   0.141747E+06   0.107593E+06   0.107587E+06   0.107552E+06   0.114289E+06  -0.604746E+00   0.107366E+06   0.107351E+06   0.524610E+02
   0.100565E-02   0.107589E+06   0.107547E+06   0.142045E+06   0.141673E+06   0.107589E+06   0.107583E+06   0.107547E+06   0.114282E+06  -0.604709E+00   0.107362E+06   0.107346E+06   0.535167E+02
   0.102593E-02   0.107585E+06   0.107541E+06   0.141983E+06   0.141596E+06   0.107585E+06   0.107579E+06   0.107541E+06   0.114275E+06  -0.604670E+00   0.107358E+06   0.107342E+06   0.545935E+02
   0.104661E-02   0.107581E+06   0.107536E+06   0.141919E+06   0.141517E+06   0.107582E+06   0.107575E+06   0.107536E+06   0.114268E+06  -0.604631E+00   0.107354E+06   0.107337E+06   0.556919E+02
   0.106772E-02   0.107577E+06   0.107530E+06   0.141852E+06   0.141434E+06   0.107578E+06   0.107571E+06   0.107530E+06   0.114260E+06  -0.604589E+00   0.107350E+06   0.107332E+06   0.568122E+02
   0.108925E-02   0.107573E+06   0.107524E+06   0.141782E+06   0.141347E+06   0.107574E+06   0.107566E+06   0.107524E+06   0.114252E+06  -0.604546E+00   0.107346E+06   0.107327E+06   0.579550E+02
   0.111122E-02   0.107569E+06   0.107518E+06   0.141710E+06   0.141257E+06   0.107569E+06   0.107562E+06   0.107518E+06   0.114244E+06  -0.604501E+00   0.107342E+06   0.107322E+06   0.591207E+02
   0.113362E-02   0.107565E+06   0.107511E+06   0.141635E+06   0.141164E+06   0.107565E+06   0.107557E+06   0.107511E+06   0.114236E+06  -0.604454E+00   0.107337E+06   0.107317E+06   0.603097E+02
   0.115648E-02   0.107560E+06   0.107505E+06   0.141556E+06   0.141066E+06   0.107560E+06   0.107552E+06   0.107505E+06   0.114227E+06  -0.604406E+00   0.107332E+06   0.107311E+06   0.615225E+02
   0.117981E-02   0.107555E+06   0.107498E+06   0.141475E+06   0.140965E+06   0.107555E+06   0.107547E+06   0.107498E+06   0.114217E+06  -0.604355E+00   0.107327E+06   0.107305E+06   0.627595E+02
   0.120360E-02   0.107550E+06   0.107490E+06   0.141390E+06   0.140860E+06   0.107550E+06   0.107541E+06   0.107490E+06   0.114208E+06  -0.604302E+00   0.107322E+06   0.107299E+06   0.640212E+02
   0.122787E-02   0.107545E+06   0.107483E+06   0.141302E+06   0.140751E+06   0.107545E+06   0.107536E+06   0.107483E+06   0.114198E+06  -0.604248E+00   0.107316E+06   0.107293E+06   0.653082E+02
   0.125263E-02   0.107540E+06   0.107475E+06   0.141210E+06   0.140637E+06   0.107539E+06   0.107530E+06   0.107475E+06   0.114187E+06  -0.604191E+00   0.107311E+06   0.107286E+06   0.666209E+02
   0.127789E-02   0.107534E+06   0.107467E+06   0.141114E+06   0.140519E+06   0.107534E+06   0.107524E+06   0.107467E+06   0.114176E+06  -0.604131E+00   0.107305E+06   0.107279E+06   0.679597E+02
   0.130366E-02   0.107528E+06   0.107458E+06   0.141015E+06   0.140396E+06   0.107528E+06   0.107518E+06   0.107458E+06   0.114165E+06  -0.604070E+00   0.107299E+06   0.107272E+06   0.693253E+02
   0.132995E-02   0.107522E+06   0.107449E+06   0.140912E+06   0.140268E+06   0.107522E+06   0.107511E+06   0.107449E+06   0.114153E+06  -0.604005E+00   0.107292E+06   0.107265E+06   0.707181E+02
   0.135677E-02   0.107516E+06   0.107440E+06   0.140805E+06   0.140134E+06   0.107515E+06   0.107504E+06   0.107440E+06   0.114141E+06  -0.603939E+00   0.107286E+06   0.107257E+06   0.721387E+02
   0.138413E-02   0.107510E+06   0.107430E+06   0.140693E+06   0.139996E+06   0.107509E+06   0.107497E+06   0.107430E+06   0.114128E+06  -0.603869E+00   0.107279E+06   0.107249E+06   0.735876E+02
   0.141204E-02   0.107503E+06   0.107420E+06   0.140577E+06   0.139852E+06   0.107502E+06   0.107490E+06   0.107420E+06   0.114115E+06  -0.603797E+00   0.107271E+06   0.107240E+06   0.750653E+02
   0.144051E-02   0.107496E+06   0.107410E+06   0.140456E+06   0.139703E+06   0.107494E+06   0.107482E+06   0.107410E+06   0.114101E+06  -0.603722E+00   0.107264E+06   0.107231E+06   0.765725E+02
   0.146956E-02   0.107488E+06   0.107399E+06   0.140330E+06   0.139547E+06   0.107487E+06   0.107474E+06   0.107399E+06   0.114086E+06  -0.603644E+00   0.107256E+06   0.107222E+06   0.781096E+02
   0.149920E-02   0.107481E+06   0.107387E+06   0.140200E+06   0.139385E+06   0.107479E+06   0.107466E+06   0.107387E+06   0.114072E+06  -0.603562E+00   0.107248E+06   0.107213E+06   0.796773E+02
   0.152943E-02   0.107473E+06   0.107376E+06   0.140064E+06   0.139217E+06   0.107471E+06   0.107457E+06   0.107376E+06   0.114056E+06  -0.603478E+00   0.107240E+06   0.107203E+06   0.812762E+02
   0.156027E-02   0.107464E+06   0.107363E+06   0.139923E+06   0.139043E+06   0.107462E+06   0.107448E+06   0.107363E+06   0.114040E+06  -0.603390E+00   0.107231E+06   0.107193E+06   0.829069E+02
   0.159173E-02   0.107456E+06   0.107351E+06   0.139776E+06   0.138861E+06   0.107454E+06   0.107439E+06   0.107351E+06   0.114023E+06  -0.603298E+00   0.107222E+06   0.107182E+06   0.845699E+02
   0.162383E-02   0.107447E+06   0.107337E+06   0.139623E+06   0.138672E+06   0.107445E+06   0.107429E+06   0.107337E+06   0.114005E+06  -0.603203E+00   0.107212E+06   0.107171E+06   0.862659E+02
   0.165658E-02   0.107437E+06   0.107324E+06   0.139464E+06   0.138476E+06   0.107435E+06   0.107419E+06   0.107324E+06   0.113987E+06  -0.603104E+00   0.107202E+06   0.107159E+06   0.879955E+02
   0.168998E-02   0.107428E+06   0.107309E+06   0.139299E+06   0.138272E+06   0.107425E+06   0.107408E+06   0.107309E+06   0.113968E+06  -0.603000E+00   0.107192E+06   0.107147E+06   0.897594E+02
   0.172406E-02   0.107417E+06   0.107294E+06   0.139127E+06   0.138060E+06   0.107415E+06   0.107397E+06   0.107294E+06   0.113949E+06  -0.602893E+00   0.107181E+06   0.107135E+06   0.915582E+02
   0.175883E-02   0.107407E+06   0.107279E+06   0.138949E+06   0.137839E+06   0.107404E+06   0.107386E+06   0.107279E+06   0.113928E+06  -0.602782E+00   0.107170E+06   0.107122E+06   0.933926E+02
   0.179430E-02   0.107396E+06   0.107263E+06   0.138763E+06   0.137610E+06   0.107393E+06   0.107374E+06   0.107263E+06   0.113907E+06  -0.602666E+00   0.107158E+06   0.107108E+06   0.952633E+02
   0.183048E-02   0.107384E+06   0.107246E+06   0.138570E+06   0.137372E+06   0.107381E+06   0.107361E+06   0.107246E+06   0.113885E+06  -0.602545E+00   0.107146E+06   0.107094E+06   0.971708E+02
   0.186739E-02   0.107373E+06   0.107228E+06   0.138370E+06   0.137125E+06   0.107369E+06   0.107349E+06   0.107228E+06   0.113862E+06  -0.602420E+00   0.107134E+06   0.107079E+06   0.991161E+02
   0.190505E-02   0.107360E+06   0.107210E+06   0.138161E+06   0.136868E+06   0.107357E+06   0.107335E+06   0.107210E+06   0.113838E+06  -0.602289E+00   0.107121E+06   0.107064E+06   0.101100E+03
   0.194347E-02   0.107347E+06   0.107191E+06   0.137945E+06   0.136601E+06   0.107343E+06   0.107321E+06   0.107191E+06   0.113813E+06  -0.602153E+00   0.107107E+06   0.107048E+06   0.103122E+03
   0.198266E-02   0.107334E+06   0.107171E+06   0.137720E+06   0.136323E+06   0.107330E+06   0.107307E+06   0.107171E+06   0.113787E+06  -0.602012E+00   0.107093E+06   0.107032E+06   0.105185E+03
   0.202264E-02   0.107320E+06   0.107151E+06   0.137486E+06   0.136035E+06   0.107316E+06   0.107292E+06   0.107151E+06   0.113760E+06  -0.601866E+00   0.107078E+06   0.107014E+06   0.107288E+03
   0.206343E-02   0.107306E+06   0.107129E+06   0.137243E+06   0.135736E+06   0.107301E+06   0.107276E+06   0.107129E+06   0.113732E+06  -0.601713E+00   0.107063E+06   0.106997E+06   0.109432E+03
   0.210504E-02   0.107291E+06   0.107107E+06   0.136990E+06   0.135425E+06   0.107286E+06   0.107260E+06   0.107107E+06   0.113703E+06  -0.601554E+00   0.107047E+06   0.106978E+06   0.111619E+03
   0.214749E-02   0.107275E+06   0.107084E+06   0.136727E+06   0.135102E+06   0.107270E+06   0.107243E+06   0.107084E+06   0.113672E+06  -0.601389E+00   0.107031E+06   0.106959E+06   0.113848E+03
   0.219079E-02   0.107259E+06   0.107060E+06   0.136455E+06   0.134767E+06   0.107253E+06   0.107225E+06   0.107060E+06   0.113641E+06  -0.601218E+00   0.107013E+06   0.106938E+06   0.116121E+03
   0.223497E-02   0.107242E+06   0.107035E+06   0.136171E+06   0.134419E+06   0.107236E+06   0.107206E+06   0.107035E+06   0.113608E+06  -0.601039E+00   0.106995E+06   0.106917E+06   0.118438E+03
   0.228004E-02   0.107224E+06   0.107009E+06   0.135877E+06   0.134058E+06   0.107218E+06   0.107187E+06   0.107009E+06   0.113574E+06  -0.600854E+00   0.106977E+06   0.106896E+06   0.120800E+03
   0.232602E-02   0.107206E+06   0.106982E+06   0.135571E+06   0.133682E+06   0.107199E+06   0.107167E+06   0.106982E+06   0.113539E+06  -0.600661E+00   0.106957E+06   0.106873E+06   0.123209E+03
   0.237292E-02   0.107187E+06   0.106954E+06   0.135253E+06   0.133293E+06   0.107180E+06   0.107147E+06   0.106954E+06   0.113502E+06  -0.600461E+00   0.106937E+06   0.106849E+06   0.125664E+03
   0.242078E-02   0.107167E+06   0.106925E+06   0.134923E+06   0.132888E+06   0.107160E+06   0.107125E+06   0.106925E+06   0.113464E+06  -0.600252E+00   0.106916E+06   0.106825E+06   0.128168E+03
   0.246959E-02   0.107146E+06   0.106894E+06   0.134580E+06   0.132469E+06   0.107139E+06   0.107103E+06   0.106894E+06   0.113424E+06  -0.600036E+00   0.106894E+06   0.106799E+06   0.130719E+03
   0.251939E-02   0.107125E+06   0.106862E+06   0.134225E+06   0.132033E+06   0.107117E+06   0.107080E+06   0.106862E+06   0.113383E+06  -0.599810E+00   0.106872E+06   0.106773E+06   0.133321E+03
   0.257020E-02   0.107102E+06   0.106829E+06   0.133855E+06   0.131582E+06   0.107094E+06   0.107055E+06   0.106829E+06   0.113340E+06  -0.599576E+00   0.106848E+06   0.106745E+06   0.135972E+03
   0.262203E-02   0.107079E+06   0.106795E+06   0.133471E+06   0.131113E+06   0.107070E+06   0.107030E+06   0.106795E+06   0.113295E+06  -0.599333E+00   0.106823E+06   0.106716E+06   0.138675E+03
   0.267490E-02   0.107055E+06   0.106760E+06   0.133073E+06   0.130627E+06   0.107046E+06   0.107004E+06   0.106760E+06   0.113249E+06  -0.599080E+00   0.106798E+06   0.106686E+06   0.141430E+03
   0.272884E-02   0.107030E+06   0.106722E+06   0.132660E+06   0.130122E+06   0.107020E+06   0.106977E+06   0.106722E+06   0.113201E+06  -0.598818E+00   0.106771E+06   0.106655E+06   0.144238E+03
   0.278387E-02   0.107004E+06   0.106684E+06   0.132231E+06   0.129599E+06   0.106994E+06   0.106948E+06   0.106684E+06   0.113151E+06  -0.598545E+00   0.106743E+06   0.106623E+06   0.147100E+03
   0.284001E-02   0.106977E+06   0.106644E+06   0.131785E+06   0.129057E+06   0.106966E+06   0.106919E+06   0.106644E+06   0.113099E+06  -0.598261E+00   0.106715E+06   0.106589E+06   0.150016E+03
   0.289728E-02   0.106949E+06   0.106602E+06   0.131323E+06   0.128495E+06   0.106937E+06   0.106888E+06   0.106602E+06   0.113045E+06  -0.597966E+00   0.106685E+06   0.106554E+06   0.152989E+03
   0.295571E-02   0.106919E+06   0.106559E+06   0.130843E+06   0.127912E+06   0.106907E+06   0.106856E+06   0.106559E+06   0.112989E+06  -0.597660E+00   0.106654E+06   0.106518E+06   0.156018E+03
   0.301531E-02   0.106889E+06   0.106514E+06   0.130346E+06   0.127308E+06   0.106876E+06   0.106823E+06   0.106514E+06   0.112931E+06  -0.597341E+00   0.106621E+06   0.106480E+06   0.159105E+03
   0.307612E-02   0.106857E+06   0.106467E+06   0.129830E+06   0.126682E+06   0.106844E+06   0.106789E+06   0.106467E+06   0.112870E+06  -0.597011E+00   0.106588E+06   0.106441E+06   0.162251E+03
   0.313815E-02   0.106824E+06   0.106418E+06   0.129294E+06   0.126033E+06   0.106811E+06   0.106753E+06   0.106418E+06   0.112808E+06  -0.596668E+00   0.106553E+06   0.106400E+06   0.165456E+03
   0.320143E-02   0.106790E+06   0.106367E+06   0.128739E+06   0.125361E+06   0.106776E+06   0.106716E+06   0.106367E+06   0.112743E+06  -0.596311E+00   0.106516E+06   0.106357E+06   0.168722E+03
   0.326599E-02   0.106754E+06   0.106314E+06   0.128164E+06   0.124666E+06   0.106739E+06   0.106677E+06   0.106314E+06   0.112675E+06  -0.595940E+00   0.106478E+06   0.106313E+06   0.172049E+03
   0.333185E-02   0.106717E+06   0.106259E+06   0.127567E+06   0.123945E+06   0.106702E+06   0.106637E+06   0.106259E+06   0.112605E+06  -0.595556E+00   0.106439E+06   0.106267E+06   0.175439E+03
   0.339904E-02   0.106678E+06   0.106202E+06   0.126948E+06   0.123200E+06   0.106662E+06   0.106595E+06   0.106202E+06   0.112532E+06  -0.595156E+00   0.106398E+06   0.106219E+06   0.178892E+03
   0.346758E-02   0.106638E+06   0.106143E+06   0.126307E+06   0.122428E+06   0.106622E+06   0.106552E+06   0.106143E+06   0.112456E+06  -0.594741E+00   0.106355E+06   0.106169E+06   0.182410E+03
   0.353751E-02   0.106597E+06   0.106082E+06   0.125643E+06   0.121629E+06   0.106579E+06   0.106506E+06   0.106082E+06   0.112377E+06  -0.594311E+00   0.106311E+06   0.106117E+06   0.185994E+03
   0.360884E-02   0.106554E+06   0.106017E+06   0.124955E+06   0.120803E+06   0.106535E+06   0.106459E+06   0.106017E+06   0.112296E+06  -0.593864E+00   0.106265E+06   0.106063E+06   0.189644E+03
   0.368162E-02   0.106509E+06   0.105951E+06   0.124242E+06   0.119948E+06   0.106489E+06   0.106411E+06   0.105951E+06   0.112211E+06  -0.593399E+00   0.106217E+06   0.106008E+06   0.193361E+03
   0.375586E-02   0.106462E+06   0.105882E+06   0.123504E+06   0.119065E+06   0.106442E+06   0.106360E+06   0.105882E+06   0.112124E+06  -0.592918E+00   0.106167E+06   0.105949E+06   0.197148E+03
   0.383160E-02   0.106413E+06   0.105810E+06   0.122739E+06   0.118151E+06   0.106392E+06   0.106307E+06   0.105810E+06   0.112032E+06  -0.592418E+00   0.106116E+06   0.105889E+06   0.201003E+03
   0.390887E-02   0.106363E+06   0.105735E+06   0.121948E+06   0.117208E+06   0.106341E+06   0.106252E+06   0.105735E+06   0.111938E+06  -0.591899E+00   0.106062E+06   0.105826E+06   0.204929E+03
   0.398769E-02   0.106310E+06   0.105657E+06   0.121129E+06   0.116233E+06   0.106287E+06   0.106195E+06   0.105657E+06   0.111840E+06  -0.591361E+00   0.106006E+06   0.105761E+06   0.208927E+03
   0.406810E-02   0.106256E+06   0.105576E+06   0.120282E+06   0.115225E+06   0.106232E+06   0.106136E+06   0.105576E+06   0.111738E+06  -0.590802E+00   0.105948E+06   0.105693E+06   0.212997E+03
   0.415014E-02   0.106199E+06   0.105492E+06   0.119405E+06   0.114186E+06   0.106174E+06   0.106075E+06   0.105492E+06   0.111633E+06  -0.590223E+00   0.105888E+06   0.105622E+06   0.217141E+03
   0.423383E-02   0.106141E+06   0.105405E+06   0.118499E+06   0.113113E+06   0.106114E+06   0.106011E+06   0.105405E+06   0.111524E+06  -0.589622E+00   0.105825E+06   0.105549E+06   0.221359E+03
   0.431921E-02   0.106080E+06   0.105314E+06   0.117561E+06   0.112005E+06   0.106052E+06   0.105944E+06   0.105314E+06   0.111411E+06  -0.588999E+00   0.105760E+06   0.105473E+06   0.225653E+03
   0.440631E-02   0.106016E+06   0.105220E+06   0.116593E+06   0.110864E+06   0.105988E+06   0.105875E+06   0.105220E+06   0.111294E+06  -0.588353E+00   0.105692E+06   0.105394E+06   0.230023E+03
   0.449516E-02   0.105950E+06   0.105122E+06   0.115591E+06   0.109686E+06   0.105920E+06   0.105804E+06   0.105122E+06   0.111172E+06  -0.587683E+00   0.105622E+06   0.105311E+06   0.234470E+03
   0.458581E-02   0.105882E+06   0.105020E+06   0.114557E+06   0.108473E+06   0.105851E+06   0.105729E+06   0.105020E+06   0.111046E+06  -0.586988E+00   0.105549E+06   0.105226E+06   0.238996E+03
   0.467829E-02   0.105811E+06   0.104914E+06   0.113489E+06   0.107223E+06   0.105778E+06   0.105652E+06   0.104914E+06   0.110916E+06  -0.586269E+00   0.105473E+06   0.105137E+06   0.243600E+03
   0.477263E-02   0.105737E+06   0.104805E+06   0.112386E+06   0.105936E+06   0.105703E+06   0.105572E+06   0.104805E+06   0.110781E+06  -0.585523E+00   0.105394E+06   0.105045E+06   0.248285E+03
   0.486887E-02   0.105660E+06   0.104691E+06   0.111248E+06   0.104612E+06   0.105625E+06   0.105488E+06   0.104691E+06   0.110641E+06  -0.584750E+00   0.105312E+06   0.104949E+06   0.253051E+03
   0.496705E-02   0.105581E+06   0.104572E+06   0.110074E+06   0.103249E+06   0.105544E+06   0.105402E+06   0.104572E+06   0.110496E+06  -0.583949E+00   0.105226E+06   0.104849E+06   0.257899E+03
